horseNumber;horseName;horseSex;horseAge;driver;betDistribution;earnings;winPercent;recordSuffix;recordDecimal;earningsPerStart;shoeInfo;cartInfo;lifeStats-tot;lifeStats-1;lifeStats-2;lifeStats-3;vOdds;pOdds;Tränare;Plats%;Snittodds;Poäng;Hemmabana;raceIdx;result;won;pValue;plats
8;3765;1;5;103;0.1519;942103;0.45;68;7;47105;3;3;20;9;3;2;4.57;2.045;160;0.7;5.95;4955;7;7;3;0;0.0;1
9;4385;0;5;13;0.0151;1201815;0.18;65;6;30045;2;3;40;7;10;3;28.90;5.185;8;0.5;12.35;1025;7;7;5;0;0.0;0
10;4839;1;5;11;0.0040999999999999995;1089760;0.11;69;40;23186;0;3;47;5;9;5;73.13;8.92;11;0.4;17.32;1167;8;7;99;0;0.0;0
11;3504;1;5;35;0.014199999999999999;1181311;0.2;75;11;39377;2;3;30;6;7;3;23.26;5.045;42;0.53;10.42;2060;7;7;6;0;0.0;0
0;3793;0;4;5;0.20929999999999999;207700;0.2;20;4;20770;3;3;10;2;2;1;4.74;2.1550000000000002;90;0.5;4.28;2890;12;1;99;0;0.0;0
1;4481;0;6;11;0.096;378000;0.2;15;2;10800;2;3;35;7;5;3;8.18;2.99;11;0.43;16.54;1035;8;1;1;1;8.18;1
2;5390;1;6;234;0.0262;391737;0.16;11;3;10308;2;3;38;6;8;1;29.41;7.6850000000000005;443;0.39;5.85;1316;23;1;d;0;0.0;0
3;1734;0;7;14;0.027200000000000002;368000;0.07;41;0;5333;2;3;69;5;9;7;22.52;4.904999999999999;1019;0.3;34.22;1245;3;1;4;0;0.0;0
4;5499;0;6;32;0.0163;248150;0.1;13;2;4865;2;3;51;5;6;4;32.37;7.355;1786;0.29;14.65;1100;20;1;99;0;0.0;0
5;5226;0;7;103;0.1775;353600;0.11;35;0;7523;2;3;47;5;5;5;6.00;2.5549999999999997;164;0.32;8.83;1084;12;1;99;0;0.0;0
6;5500;0;5;69;0.085;260783;0.21;43;2;13725;1;3;19;4;4;0;8.27;3.3049999999999997;104;0.42;3.07;1100;15;1;5;0;0.0;0
7;4594;0;6;264;0.020099999999999996;379537;0.1;72;2;9488;2;3;40;4;4;4;27.04;7.365;1035;0.3;8.90;1141;23;1;6;0;0.0;0
8;5392;1;5;62;0.1346;318050;0.27;42;3;21203;2;3;15;4;3;0;5.43;2.26;105;0.47;15.08;2965;23;1;d;0;0.0;0
9;3882;0;4;172;0.0885;316000;0.31;42;3;24307;2;3;13;4;4;0;8.94;2.495;212;0.62;18.50;2580;12;1;3;0;0.0;1
10;2988;0;5;46;0.0489;301750;0.2;11;3;10058;1;3;30;6;6;3;12.36;3.2649999999999997;233;0.5;4.21;1895;15;1;99;0;0.0;0
11;1060;0;5;168;0.0704;367100;0.13;7;2;9177;1;3;40;5;6;4;9.36;2.6799999999999997;1042;0.38;10.29;2550;27;1;2;0;0.0;1
0;5496;0;5;11;0.09300000000000001;768870;0.2;4;11;17474;2;3;44;9;5;1;14.13;3.755;11;0.34;9.42;2895;8;2;99;0;0.0;0
1;2239;1;5;47;0.0252;587400;0.17;48;7;19580;2;3;30;5;11;3;27.11;4.08;1226;0.63;9.15;1825;12;2;2;0;0.0;1
2;3291;0;6;62;0.056100000000000004;743400;0.14;71;7;15171;2;3;49;7;9;8;11.61;2.8049999999999997;269;0.49;12.25;1707;15;2;99;0;0.0;0
3;5501;0;7;5;0.1685;649569;0.26;31;11;14121;2;3;46;12;4;5;3.99;1.955;11;0.46;18.22;1882;8;2;3;0;0.0;1
4;3292;0;7;307;0.0068000000000000005;405000;0.15;3;13;6864;3;3;59;9;5;3;55.35;8.595;11;0.29;11.90;1612;8;2;99;0;0.0;0
5;3643;0;5;304;0.05;637200;0.31;74;7;21972;2;3;29;9;3;0;12.17;3.1;585;0.41;4.91;1277;15;2;4;0;0.0;0
6;3716;0;5;267;0.0121;477950;0.16;38;11;9371;2;3;51;8;9;4;58.12;7.6;561;0.41;3.56;1962;5;2;99;0;0.0;0
7;2032;0;7;103;0.0191;740280;0.17;4;11;13708;2;3;54;9;5;5;26.06;5.075;164;0.35;16.86;2019;12;2;5;0;0.0;0
8;3563;1;5;164;0.14859999999999998;773185;0.21;37;13;22740;2;3;34;7;7;5;5.32;1.99;88;0.56;5.67;4905;11;2;99;0;0.0;0
9;5427;0;4;46;0.4014;500211;0.75;68;7;41684;2;3;12;9;2;1;2.35;1.48;178;1.0;1.83;4625;12;2;1;1;2.35;1
10;5502;0;5;105;0.0022;497492;0.16;49;7;11055;2;3;45;7;2;4;173.43;24.775000000000002;948;0.29;32.39;1477;23;2;99;0;0.0;0
11;1350;0;6;75;0.0171;695000;0.14;38;11;10859;2;3;64;9;13;2;30.67;4.275;1016;0.38;7.59;1805;4;2;6;0;0.0;0
0;1220;1;9;62;0.0722;2144400;0.28;160;47;24934;2;3;86;24;13;20;8.92;2.32;1331;0.66;7.26;1725;20;3;4;0;0.0;0
1;1033;1;10;139;0.029900000000000003;1879500;0.25;126;47;24730;2;3;76;19;19;9;22.40;3.33;449;0.62;23.33;1600;17;3;2;0;0.0;1
2;516;1;9;64;0.0055000000000000005;1306686;0.18;61;45;11666;2;3;112;20;10;15;59.36;5.5;83;0.4;15.55;513;20;3;99;0;0.0;0
3;3577;1;13;44;0.1041;2225335;0.44;180;46;27473;2;3;81;36;17;7;5.00;1.955;64;0.74;15.20;2855;4;3;1;1;5.0;1
4;1472;1;9;104;0.7574;5789865;0.64;152;46;74229;2;3;78;50;7;3;1.33;1.175;197;0.77;1.53;6827;17;3;3;0;0.0;1
5;4314;0;12;75;0.0025;1906150;0.22;158;49;15249;2;3;125;27;16;8;144.63;9.24;1504;0.41;76.25;234;5;3;99;0;0.0;0
6;1132;1;8;172;0.0054;1480100;0.26;151;50;15258;3;3;97;25;11;14;55.03;5.815;794;0.52;10.53;675;13;3;6;0;0.0;0
7;2639;1;7;408;0.0042;873064;0.09;109;69;10913;2;3;80;7;8;11;25.35;3.8499999999999996;1699;0.33;9.64;1913;5;3;99;0;0.0;0
8;3755;2;9;586;0.002;1499444;0.16;97;50;10131;2;3;148;23;10;16;131.46;10.84;1352;0.33;32.15;160;22;3;utg;0;0.0;0
9;5503;0;9;267;0.002;1119272;0.19;151;50;11907;2;3;94;18;13;16;167.23;9.375;1787;0.5;43.41;333;5;3;99;0;0.0;0
10;5113;0;14;138;0.0111;2795873;0.24;130;47;19149;2;3;146;35;20;12;37.22;3.75;1681;0.46;22.10;743;17;3;5;0;0.0;0
11;4200;1;10;596;0.0036;1565614;0.17;57;49;11597;2;3;135;23;17;10;39.47;4.57;1375;0.37;23.98;1950;22;3;99;0;0.0;0
0;5351;2;5;14;0.2398;537273;0.45;17;2;24421;2;3;22;10;3;0;3.44;1.895;103;0.59;3.00;3385;12;4;99;0;0.0;0
1;5428;2;5;634;0.0302;669460;0.09;0;0;12397;3;3;54;5;8;6;31.30;5.4399999999999995;90;0.35;19.16;2135;12;4;6;0;0.0;0
2;5374;2;6;586;0.0655;840400;0.15;40;1;15280;3;3;55;8;8;6;15.13;3.865;385;0.4;16.58;1397;12;4;4;0;0.0;0
3;4193;2;6;337;0.0461;732250;0.09;0;0;11441;0;3;64;6;9;11;16.35;3.88;445;0.41;55.91;1660;23;4;3;0;0.0;1
4;4474;2;7;4;0.1527;840200;0.19;67;0;15559;2;3;54;10;4;11;6.66;2.51;64;0.46;17.19;2005;4;4;99;0;0.0;0
5;5504;2;6;67;0.0301;934700;0.26;5;2;21737;2;3;43;11;11;5;99.9;99.9;178;0.63;7.17;2200;12;4;s;0;0.0;0
6;5505;2;5;173;0.021400000000000002;834920;0.15;79;3;21408;2;3;39;6;2;5;99.9;99.9;104;0.33;13.27;2763;15;4;s;0;0.0;0
7;4232;2;7;237;0.1332;794601;0.19;45;0;9809;0;3;81;15;12;8;5.13;1.9100000000000001;466;0.43;6.65;1269;10;4;1;1;5.13;1
8;4741;2;6;63;0.055999999999999994;809900;0.15;72;2;14998;1;3;54;8;10;8;11.28;2.945;1281;0.48;26.57;1665;20;4;5;0;0.0;0
9;4433;2;8;264;0.025099999999999997;548150;0.15;8;0;11916;2;3;46;7;4;7;19.23;4.275;1035;0.39;15.67;2107;23;4;99;0;0.0;0
10;5506;2;7;505;0.0217;750244;0.25;3;0;9871;2;3;76;19;13;16;37.01;6.904999999999999;105;0.63;13.22;1205;23;4;99;0;0.0;0
11;4746;2;8;407;0.0048;869300;0.25;15;2;11289;2;3;77;19;8;12;83.22;18.025;975;0.51;6.64;1282;23;4;99;0;0.0;0
12;4922;2;6;223;0.16899999999999998;1721040;0.38;40;1;40977;2;3;42;16;9;4;3.74;1.74;1717;0.69;11.00;2025;12;4;1;1;3.74;1
13;5507;2;7;125;0.0043;1988854;0.13;40;1;29684;3;3;67;9;10;8;113.91;15.5;1788;0.4;26.49;744;20;4;99;0;0.0;0
0;4150;0;4;32;0.0159;176300;0.11;35;13;9794;2;3;18;2;4;3;99.9;99.9;45;0.5;8.07;1217;7;5;s;0;0.0;0
1;841;0;5;46;0.276;130200;0.31;1;13;10015;1;3;13;4;0;2;2.88;1.755;66;0.46;3.20;1135;12;5;6;0;0.0;0
2;5508;1;4;4;0.0545;155900;0.17;3;13;12991;2;3;12;2;3;2;16.37;2.9050000000000002;64;0.58;14.86;1110;4;5;3;0;0.0;1
3;5360;0;4;72;0.0383;139650;0.19;36;12;8728;2;3;16;3;1;2;24.06;3.895;110;0.38;19.03;1125;21;5;1;1;24.06;1
4;5509;0;5;189;0.0012;125450;0.2;17;12;6272;2;3;20;4;3;1;99.9;99.9;383;0.4;11.75;1100;15;5;s;0;0.0;0
5;4593;0;6;168;0.1492;198050;0.1;70;11;9902;2;3;20;2;6;4;5.09;1.71;1563;0.6;23.53;1850;16;5;2;0;0.0;1
6;4769;0;4;44;0.0546;151650;0.07;44;13;5616;2;3;27;2;3;3;17.26;3.165;64;0.3;10.14;1230;4;5;d;0;0.0;0
7;5510;1;5;62;0.0187;188514;0.11;72;12;4010;3;3;47;5;4;3;39.46;6.029999999999999;105;0.26;34.79;1210;23;5;5;0;0.0;0
8;2403;0;4;64;0.0227;131400;0.31;36;12;8212;2;3;16;5;2;0;30.67;5.73;365;0.44;10.13;1050;21;5;99;0;0.0;0
9;3622;0;5;195;0.058899999999999994;135800;0.38;33;10;16975;1;3;8;3;3;0;13.55;3.5650000000000004;146;0.75;6.34;1580;12;5;4;0;0.0;0
10;5511;1;4;5;0.27190000000000003;168100;0.0;35;13;10506;2;3;16;0;4;4;2.80;1.51;1717;0.5;4.81;1000;12;5;99;0;0.0;0
11;5512;2;6;103;0.0381;138700;0.06;5;12;2830;2;3;49;3;4;4;16.95;3.36;1789;0.22;25.71;1000;4;5;99;0;0.0;0
0;4437;1;5;5;0.7684000000000001;23931376;0.67;198;81;488395;3;3;49;33;14;2;1.32;1.125;90;1.0;2.02;55786;12;6;1;1;1.32;1
1;3515;1;5;164;0.0678;3437250;0.42;64;19;95479;3;3;36;15;6;0;13.08;2.67;90;0.58;6.38;5925;12;6;5;0;0.0;0
2;3741;1;6;32;0.029500000000000002;3631289;0.6;69;6;103751;2;3;35;21;3;1;16.51;3.415;1717;0.71;4.39;13647;12;6;d;0;0.0;0
3;4566;1;5;64;0.004699999999999999;1209001;0.23;90;27;39000;2;3;31;7;4;2;41.90;6.15;253;0.42;10.10;3600;7;6;3;0;0.0;1
4;4624;0;11;11;0.013500000000000002;12532615;0.31;90;28;100260;2;3;125;39;16;3;21.89;4.15;11;0.46;7.33;3200;8;6;99;0;0.0;0
5;3600;1;8;103;0.0176;12089446;0.26;66;20;185991;2;3;65;17;14;8;21.84;3.5999999999999996;149;0.6;15.30;18327;14;6;4;0;0.0;0
6;3740;2;6;46;0.0319;8029354;0.32;25;6;211298;2;3;38;12;8;6;11.90;2.735;43;0.68;7.71;10820;9;6;99;0;0.0;0
7;3897;0;7;62;0.0023;2021601;0.39;29;6;39639;2;3;51;20;8;5;60.72;10.2;164;0.65;4.52;4156;12;6;99;0;0.0;0
8;123;0;8;307;0.0603;11323590;0.29;66;20;123082;2;3;92;27;20;12;8.75;2.245;93;0.64;5.18;6868;21;6;2;0;0.0;1
9;2077;0;5;14;0.0040999999999999995;2590348;0.17;27;8;56311;2;3;46;8;15;7;32.42;4.425000000000001;1;0.65;8.89;7350;12;6;99;0;0.0;0
0;4633;0;5;46;0.1391;1032562;0.48;23;7;33308;2;3;31;15;1;2;7.40;2.66;184;0.58;8.87;2150;12;7;1;1;7.4;1
1;1696;1;7;64;0.08259999999999999;1453010;0.23;22;7;13971;2;3;104;24;19;10;7.27;2.26;485;0.51;6.73;3906;16;7;6;0;0.0;0
2;4748;2;9;172;0.0032;886000;0.08;39;11;8601;3;3;103;8;11;18;60.65;12.535;503;0.36;46.51;1088;23;7;99;0;0.0;0
3;1627;0;5;11;0.3649;1071800;0.41;2;11;39696;2;3;27;11;4;3;2.96;1.55;11;0.67;2.59;2815;8;7;2;0;0.0;1
4;3619;0;5;237;0.0141;1050202;0.24;47;7;27636;3;3;38;9;5;4;27.35;5.25;184;0.47;15.29;2221;12;7;99;0;0.0;0
5;1270;0;5;62;0.0336;925200;0.43;47;7;25005;2;3;37;16;0;3;14.89;3.795;164;0.51;7.80;2700;12;7;4;0;0.0;0
6;5346;0;7;103;0.0608;1091156;0.2;22;7;12687;2;3;86;17;14;9;9.21;2.5949999999999998;801;0.47;9.87;1765;8;7;99;0;0.0;0
7;4436;1;4;5;0.2143;1198006;0.44;23;7;66555;2;3;18;8;2;1;4.01;1.8050000000000002;1717;0.61;3.74;4875;12;7;99;0;0.0;0
8;4435;0;8;69;0.0051;952957;0.2;47;7;14889;3;3;64;13;9;14;44.65;7.805;104;0.56;14.56;1012;15;7;3;0;0.0;1
9;3599;1;5;49;0.0746;1100937;0.15;64;75;20387;2;3;54;8;8;10;8.51;2.51;208;0.48;6.05;4064;12;7;5;0;0.0;0
10;5133;2;5;164;0.0015;1406300;0.26;48;7;37007;2;3;38;10;1;5;99.9;99.9;90;0.42;38.11;1059;12;7;s;0;0.0;0
11;5513;0;7;47;0.0063;923500;0.26;25;6;19648;1;3;47;12;10;7;43.27;7.59;178;0.62;2.92;1767;12;7;99;0;0.0;0
0;5418;0;7;62;0.2934;1349555;0.27;76;6;24099;2;3;56;15;4;6;3.23;1.385;164;0.45;4.10;2857;12;1;d;0;0.0;0
1;5133;2;5;5;0.07150000000000001;1375300;0.27;48;7;37170;3;3;37;10;1;4;12.03;2.84;90;0.41;52.78;649;12;1;3;0;0.0;1
2;2961;0;6;184;0.2797;1067144;0.38;48;7;27362;2;3;39;15;6;8;2.89;1.5150000000000001;376;0.74;9.07;2830;10;1;1;1;2.89;1
3;4869;1;5;92;0.2115;1294250;0.21;48;7;30815;3;3;42;9;9;4;3.92;1.935;126;0.52;4.04;2675;12;1;99;0;0.0;0
4;145;0;7;35;0.0002;815179;0.16;38;11;12737;2;3;64;10;3;6;99.9;99.9;906;0.3;37.27;89;5;1;s;0;0.0;0
5;3535;0;7;103;0.023799999999999998;893200;0.22;71;7;13331;2;3;67;15;3;8;26.98;4.71;1790;0.39;31.22;435;12;1;6;0;0.0;0
6;5376;2;8;494;0.046900000000000004;974950;0.27;23;7;22157;1;3;44;12;9;7;13.82;2.8899999999999997;1164;0.64;15.51;1620;14;1;2;0;0.0;1
7;4965;0;6;18;0.0302;1251000;0.43;74;7;41700;0;3;30;13;5;2;14.77;3.955;1592;0.67;8.51;1150;7;1;99;0;0.0;0
8;2201;0;9;361;0.0012;505350;0.06;50;7;5053;2;3;100;6;6;13;173.51;22.475;814;0.25;123.31;460;11;1;4;0;0.0;0
9;5241;0;7;64;0.004699999999999999;772700;0.34;68;7;24146;1;3;32;11;3;4;99.9;99.9;136;0.56;13.27;190;7;1;s;0;0.0;0
10;4292;0;5;47;0.0346;1415000;0.15;46;11;41617;2;3;34;5;5;8;15.61;3.21;1226;0.53;17.48;775;12;1;d;0;0.0;0
11;4293;1;7;109;0.0022;1373737;0.18;71;7;30527;3;3;45;8;7;5;89.10;9.58;206;0.44;20.21;770;2;1;5;0;0.0;0
0;5514;2;3;103;0.16649999999999998;325000;0.5;37;13;54166;2;3;6;3;2;0;4.50;2.065;176;0.83;2.44;4050;18;2;5;0;0.0;0
1;5515;2;3;47;0.2988;1200500;0.5;37;13;85750;3;3;14;7;4;2;4.24;1.78;536;0.93;3.18;5575;24;2;2;0;0.0;1
2;983;2;3;5;0.0987;160000;0.13;45;13;20000;2;3;8;1;3;1;8.78;2.665;93;0.63;28.27;1100;21;2;1;1;8.78;1
3;4234;2;3;360;0.14880000000000002;501000;0.44;31;11;55666;2;3;9;4;2;1;4.62;2.03;54;0.78;3.83;3410;3;2;99;0;0.0;0
4;3836;2;3;64;0.03;156200;0.08;67;13;13016;2;3;12;1;4;0;18.25;4.555;11;0.42;15.16;1275;8;2;3;0;0.0;1
5;3319;2;3;248;0.0069;106150;0.14;35;13;15164;1;3;7;1;1;1;44.70;9.035;1239;0.43;29.92;1532;11;2;99;0;0.0;0
6;5516;2;3;46;0.0547;502800;0.17;41;13;41900;2;3;12;2;5;4;9.57;2.91;178;0.92;7.35;3850;12;2;6;0;0.0;0
7;5517;2;3;62;0.0218;618100;0.2;2;11;123620;2;3;5;1;2;1;35.12;7.765;164;0.8;19.73;6931;12;2;d;0;0.0;0
8;3893;2;3;10;0.1384;1307825;0.21;1;13;93416;2;3;14;3;5;3;6.23;2.34;44;0.79;26.22;12410;3;2;d;0;0.0;0
9;5518;2;3;19;0.024300000000000002;177000;0.18;45;13;16090;1;3;11;2;2;3;15.32;4.03;22;0.64;11.86;1445;3;2;d;0;0.0;0
10;2431;2;3;172;0.0085;373600;0.0;41;13;28738;3;3;13;0;2;3;54.34;9.065000000000001;141;0.38;17.71;1097;13;2;4;0;0.0;0
11;5519;2;3;29;0.0026;103000;0.0;35;13;8583;2;3;12;0;4;0;121.37;17.32;54;0.33;24.72;771;3;2;99;0;0.0;0
0;5486;0;7;184;0.1718;3014307;0.54;48;7;77289;2;3;39;21;5;3;5.44;1.995;376;0.74;4.20;1977;10;3;6;0;0.0;0
1;4565;1;8;19;0.0191;4218212;0.13;76;6;44874;2;3;94;12;11;15;38.95;4.295;22;0.4;20.36;1610;3;3;99;0;0.0;0
2;5302;1;7;62;0.1223;5835156;0.34;64;75;110097;2;3;53;18;11;5;11.55;3.77;164;0.64;4.74;1785;12;3;2;0;0.0;1
3;2542;0;7;64;0.1324;1748000;0.48;76;6;52969;2;3;33;16;4;5;6.93;2.7199999999999998;103;0.76;8.84;4295;12;3;1;1;6.93;1
4;1943;0;6;305;0.1185;2065900;0.14;25;6;35618;2;3;58;8;9;6;5.17;2.2249999999999996;1132;0.4;16.44;1845;3;3;3;0;0.0;1
5;3390;0;10;10;0.0958;4467500;0.12;90;28;39888;2;3;112;13;20;19;10.50;2.965;1262;0.46;12.82;3151;7;3;5;0;0.0;0
6;4731;1;8;521;0.182;2703230;0.2;90;28;36043;2;3;75;15;13;14;3.76;1.925;133;0.56;10.75;1537;14;3;99;0;0.0;0
7;5412;0;9;28;0.0168;2183767;0.27;23;7;21201;2;3;103;28;15;7;31.24;6.585;46;0.49;7.61;1625;8;3;99;0;0.0;0
8;5322;1;7;164;0.0036;1881585;0.12;76;6;28947;2;3;65;8;6;11;94.48;10.99;90;0.38;62.55;625;12;3;99;0;0.0;0
9;5285;1;7;5;0.075;3351200;0.26;24;6;54051;3;3;62;16;8;4;10.76;3.13;90;0.45;26.98;1365;12;3;99;0;0.0;0
10;4065;1;7;35;0.06280000000000001;4718172;0.36;48;7;77347;2;3;61;22;4;4;8.31;2.66;42;0.49;12.01;1856;7;3;4;0;0.0;0
0;5520;2;4;459;0.0496;285450;0.12;14;3;8650;1;3;33;4;5;4;13.41;3.29;1791;0.39;29.59;1015;4;4;99;0;0.0;0
1;5327;0;6;29;0.0516;297036;0.18;79;3;8736;1;3;34;6;9;4;11.32;2.8200000000000003;44;0.56;15.42;1300;3;4;3;0;0.0;1
2;5521;0;4;5;0.32689999999999997;322115;0.1;35;0;15338;2;3;21;2;5;0;3.62;1.65;208;0.33;5.22;1878;12;4;99;0;0.0;0
3;5255;1;5;6;0.0232;379050;0.27;7;2;12635;2;3;30;8;2;3;17.98;3.875;12;0.43;13.54;718;8;4;2;0;0.0;1
4;5362;1;5;208;0.0366;290850;0.33;14;3;19390;2;3;15;5;2;1;18.40;3.825;1086;0.53;6.97;3025;18;4;99;0;0.0;0
5;4559;0;5;46;0.2845;344700;0.14;1;0;12310;2;3;28;4;1;3;3.07;1.7;184;0.29;12.10;1305;12;4;5;0;0.0;0
6;5522;2;7;207;0.0023;281650;0.07;42;3;5029;2;3;56;4;7;9;126.15;15.459999999999999;640;0.36;20.60;727;2;4;99;0;0.0;0
7;5226;0;7;62;0.0239;348600;0.11;7;2;7578;2;3;46;5;5;5;25.19;4.115;164;0.33;6.59;1124;12;4;6;0;0.0;0
8;5221;2;4;164;0.0034000000000000002;257850;0.19;43;2;12278;2;3;21;4;2;2;116.00;16.665;90;0.38;17.26;1525;12;4;4;0;0.0;0
9;5523;0;10;103;0.0171;365694;0.13;7;2;5713;2;3;64;8;7;11;23.91;5.055;1792;0.41;40.78;860;25;4;99;0;0.0;0
10;2026;1;5;49;0.1778;384000;0.31;2;1;24000;2;3;16;5;1;1;3.79;1.8399999999999999;387;0.44;4.30;1400;8;4;1;1;3.79;1
11;4917;0;5;10;0.0031;278750;0.19;7;2;10324;2;3;27;5;2;3;68.90;9.934999999999999;313;0.37;35.13;1125;3;4;99;0;0.0;0
0;5524;1;4;46;0.07429999999999999;176565;0.4;2;11;11771;2;3;15;6;5;0;6.64;2.305;27;0.73;4.94;1542;10;5;99;0;0.0;0
1;5492;0;5;10;0.4962;175628;0.15;77;11;8781;2;3;20;3;6;2;2.27;1.375;1784;0.55;10.39;1800;3;5;5;0;0.0;0
2;4976;2;4;5;0.15560000000000002;179450;0.13;46;11;11963;2;3;15;2;3;3;5.15;2.035;370;0.53;16.20;1042;2;5;3;0;0.0;1
3;5474;0;5;6;0.0169;151950;0.18;37;13;6906;3;3;22;4;2;2;33.79;5.505;1780;0.36;8.97;1664;18;5;4;0;0.0;0
4;3016;0;4;64;0.0102;139100;0.06;31;11;8182;1;3;17;1;5;1;35.20;5.11;1274;0.41;13.97;1182;24;5;99;0;0.0;0
5;3453;0;4;103;0.1105;107800;0.6;43;12;21560;2;3;5;3;0;0;8.60;2.575;176;0.6;3.20;1978;18;5;99;0;0.0;0
6;2795;2;4;248;0.0034999999999999996;90300;0.15;14;10;6946;0;3;13;2;2;3;109.62;13.9;1181;0.54;23.19;1121;12;5;99;0;0.0;0
7;5360;0;4;72;0.0053;139650;0.2;36;12;9310;2;3;15;3;1;2;59.13;7.505;110;0.4;9.86;1310;21;5;utg;0;0.0;0
8;4845;0;6;207;0.0031;179100;0.11;8;13;6396;2;3;28;3;6;2;93.39;11.765;370;0.39;11.44;1076;2;5;6;0;0.0;0
9;5160;0;4;19;0.09359999999999999;154250;0.29;75;11;11017;2;3;14;4;3;1;5.35;2.275;22;0.57;4.08;1740;3;5;d;0;0.0;0
10;2084;2;4;62;0.0275;159200;0.27;5;12;14472;3;3;11;3;3;3;18.55;3.4699999999999998;164;0.82;9.91;1550;12;5;1;1;18.55;1
11;5425;0;9;48;0.0032;199700;0.08;46;11;5255;1;3;38;3;6;3;57.54;9.805;1760;0.32;39.24;1360;24;5;2;0;0.0;1
0;5525;1;3;10;0.07780000000000001;424200;0.4;75;11;42420;2;3;10;4;1;0;8.56;2.32;44;0.5;4.61;2192;3;6;utg;0;0.0;0
1;1064;1;3;305;0.0883;172500;0.29;75;11;24642;2;3;7;2;1;1;7.29;2.445;1132;0.57;17.15;2175;3;6;d;0;0.0;0
2;5526;1;3;360;0.1613;254100;0.5;38;11;31762;2;3;8;4;0;0;4.93;2.005;464;0.5;10.79;2750;8;6;1;1;4.93;1
3;1343;1;3;62;0.5899;1372500;0.81;68;7;85781;0;3;16;13;0;1;1.77;1.2349999999999999;105;0.88;1.84;10400;23;6;2;0;0.0;1
4;5527;1;3;35;0.018799999999999997;135837;0.13;4;11;16979;2;3;8;1;3;0;27.51;4.065;42;0.5;19.16;1041;7;6;3;0;0.0;1
5;539;1;3;47;0.0076;193000;0.08;77;11;16083;2;3;12;1;3;0;50.90;5.375;149;0.33;30.72;1273;14;6;4;0;0.0;0
6;5528;1;3;15;0.0014000000000000002;278748;0.08;75;11;21442;2;3;13;1;2;4;99.9;99.9;1132;0.54;17.75;2038;3;6;s;0;0.0;0
7;3921;0;3;14;0.0024;295200;0.11;4;11;16400;2;3;18;2;1;7;80.81;8.355;1;0.56;20.51;1005;11;6;99;0;0.0;0
8;4342;1;3;164;0.0375;435000;0.75;46;11;54375;2;3;8;6;2;0;11.61;2.66;88;1.0;1.89;4050;11;6;5;0;0.0;0
9;1916;1;3;74;0.003;251600;0.05;46;11;13242;2;3;19;1;4;3;60.52;8.335;116;0.42;11.41;1536;6;6;6;0;0.0;0
10;5529;1;3;256;0.0118;98256;0.4;2;11;19651;0;3;5;2;1;1;16.52;3.34;1793;0.8;2.85;1881;10;6;d;0;0.0;0
11;4346;0;3;46;0.0001;283000;0.31;4;11;21769;2;3;13;4;0;2;99.9;99.9;178;0.46;6.62;1030;12;6;s;0;0.0;0
0;1807;0;7;44;0.0949;731100;0.14;17;2;12605;0;3;58;8;8;8;5.90;2.05;64;0.41;16.57;1385;4;7;3;0;0.0;1
1;4520;1;5;81;0.0504;564814;0.43;85;3;24557;2;3;23;10;0;2;16.41;5.115;134;0.52;8.83;2244;3;7;utg;0;0.0;0
2;1269;1;5;28;0.30329999999999996;551810;0.3;3;0;20437;2;3;27;8;3;5;4.71;2.11;46;0.59;18.45;1419;8;7;2;0;0.0;1
3;4647;0;5;14;0.0698;653950;0.32;14;3;26158;2;3;25;8;4;4;9.17;2.7750000000000004;673;0.64;6.96;1918;7;7;5;0;0.0;0
4;5530;0;6;195;0.001;532300;0.14;45;0;10863;2;3;49;7;8;3;99.9;99.9;146;0.37;8.63;1024;12;7;s;0;0.0;0
5;4711;0;7;208;0.0191;516729;0.17;19;2;7949;2;3;65;11;10;6;21.32;5.03;411;0.42;15.83;1835;18;7;99;0;0.0;0
6;3680;1;5;19;0.2183;577184;0.31;36;2;19902;2;3;29;9;6;1;3.49;1.91;22;0.55;3.58;1928;3;7;1;1;3.49;1
7;5162;0;8;103;0.031;717450;0.19;32;2;11571;2;3;62;12;8;4;16.48;3.88;1636;0.39;18.35;1147;7;7;4;0;0.0;0
8;4862;0;7;48;0.0060999999999999995;536033;0.22;45;0;11911;3;3;45;10;6;9;46.96;9.65;1621;0.56;15.22;1045;2;7;6;0;0.0;0
9;5495;0;6;93;0.13140000000000002;654300;0.25;67;0;16357;2;3;40;10;8;2;6.92;2.26;22;0.5;14.90;2900;3;7;99;0;0.0;0
10;5531;1;6;6;0.0178;778265;0.14;4;1;13190;2;3;59;8;10;12;25.17;4.845000000000001;52;0.51;49.67;1595;12;7;99;0;0.0;0
11;5428;2;5;5;0.056799999999999996;669460;0.09;0;0;12631;2;3;53;5;8;6;10.02;2.75;90;0.36;19.56;2385;12;7;99;0;0.0;0
0;5532;1;6;13;0.111;3307873;0.38;66;20;63612;3;3;52;20;13;4;9.02;1.915;250;0.71;14.45;5775;10;1;1;1;9.02;1
1;5533;1;8;103;0.369;15160790;0.51;101;29;309403;1;3;49;25;4;6;1.93;1.28;1794;0.71;3.23;28716;10;1;4;0;0.0;0
2;2100;1;5;5;0.3674;5204296;0.5;199;83;153067;3;3;34;17;4;4;2.25;1.185;1717;0.74;3.51;29200;12;1;d;0;0.0;0
